new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,performance
1,1,2,0,1,1,1,1,1,1,93.946
2,1,2,0,1,1,1,1,1,1,49.876
3,1,2,0,1,1,1,1,1,1,33.706
4,2,2,0,1,1,1,1,1,1,33.676
1,2,2,0,1,1,1,1,1,1,124.784
2,2,2,0,1,1,1,1,1,1,66.324
3,2,2,0,1,1,1,1,1,1,45.87
4,3,2,0,1,1,1,1,1,1,44.586
1,3,2,0,1,1,1,1,1,1,164.852
2,3,2,0,1,1,1,1,1,1,87.728
3,3,2,0,1,1,1,1,1,1,61.584
4,1,3,0,1,1,1,1,1,1,25.256
1,1,3,0,1,1,1,1,1,1,94.08
2,1,3,0,1,1,1,1,1,1,49.77
3,1,3,0,1,1,1,1,1,1,33.568
4,2,3,0,1,1,1,1,1,1,33.618
1,2,3,0,1,1,1,1,1,1,124.922
2,2,3,0,1,1,1,1,1,1,66.036
3,2,3,0,1,1,1,1,1,1,45.66
4,3,3,0,1,1,1,1,1,1,44.618
1,3,3,0,1,1,1,1,1,1,164.926
2,3,3,0,1,1,1,1,1,1,87.736
3,3,3,0,1,1,1,1,1,1,61.4
4,1,1,0,1,1,1,1,1,0,24.974
1,1,1,0,1,1,1,1,1,0,93.768
2,1,1,0,1,1,1,1,1,0,49.424
3,1,1,0,1,1,1,1,1,0,33.448
4,2,1,0,1,1,1,1,1,0,33.372
1,2,1,0,1,1,1,1,1,0,124.16
2,2,1,0,1,1,1,1,1,0,66.038
3,2,1,0,1,1,1,1,1,0,45.818
4,3,1,0,1,1,1,1,1,0,44.446
1,3,1,0,1,1,1,1,1,0,164.088
2,3,1,0,1,1,1,1,1,0,87.574
3,3,1,0,1,1,1,1,1,0,61.282
4,1,2,0,1,1,1,1,1,0,24.838
1,1,2,0,1,1,1,1,1,0,93.486
2,1,2,0,1,1,1,1,1,0,49.316
3,1,2,0,1,1,1,1,1,0,33.48
4,2,2,0,1,1,1,1,1,0,33.394
1,2,2,0,1,1,1,1,1,0,124.088
2,2,2,0,1,1,1,1,1,0,66.98
3,2,2,0,1,1,1,1,1,0,45.652
4,3,2,0,1,1,1,1,1,0,44.53
1,3,2,0,1,1,1,1,1,0,163.91
2,3,2,0,1,1,1,1,1,0,87.52
3,3,2,0,1,1,1,1,1,0,61.424
4,1,3,0,1,1,1,1,1,0,24.834
1,1,3,0,1,1,1,1,1,0,93.538
2,1,3,0,1,1,1,1,1,0,49.524
3,1,3,0,1,1,1,1,1,0,33.502
4,2,3,0,1,1,1,1,1,0,33.11
1,2,3,0,1,1,1,1,1,0,124.208
2,2,3,0,1,1,1,1,1,0,65.806
3,2,3,0,1,1,1,1,1,0,45.686
4,3,3,0,1,1,1,1,1,0,44.486
1,3,3,0,1,1,1,1,1,0,164.092
2,3,3,0,1,1,1,1,1,0,87.552
3,3,3,0,1,1,1,1,1,0,61.528
4,1,1,0,1,1,1,1,0,1,25.088
1,1,1,0,1,1,1,1,0,1,94.132
2,1,1,0,1,1,1,1,0,1,49.694
3,1,1,0,1,1,1,1,0,1,33.744
4,2,1,0,1,1,1,1,0,1,38.124
1,2,1,0,1,1,1,1,0,1,141.05
2,2,1,0,1,1,1,1,0,1,74.9
3,2,1,0,1,1,1,1,0,1,53.28
4,3,1,0,1,1,1,1,0,1,52.84
1,3,1,0,1,1,1,1,0,1,193.722
2,3,1,0,1,1,1,1,0,1,103.722
3,3,1,0,1,1,1,1,0,1,74.976
4,1,2,0,1,1,1,1,0,1,25.184
1,1,2,0,1,1,1,1,0,1,93.892
2,1,2,0,1,1,1,1,0,1,49.666
3,1,2,0,1,1,1,1,0,1,33.59
4,2,2,0,1,1,1,1,0,1,38.242
1,2,2,0,1,1,1,1,0,1,141.066
2,2,2,0,1,1,1,1,0,1,74.972
3,2,2,0,1,1,1,1,0,1,53.392
4,3,2,0,1,1,1,1,0,1,53.078
1,3,2,0,1,1,1,1,0,1,193.77
2,3,2,0,1,1,1,1,0,1,103.88
3,3,2,0,1,1,1,1,0,1,74.728
4,1,3,0,1,1,1,1,0,1,25.296
1,1,3,0,1,1,1,1,0,1,93.932
2,1,3,0,1,1,1,1,0,1,49.93
3,1,3,0,1,1,1,1,0,1,33.614
4,2,3,0,1,1,1,1,0,1,38.302
1,2,3,0,1,1,1,1,0,1,141.166
2,2,3,0,1,1,1,1,0,1,75.18
3,2,3,0,1,1,1,1,0,1,53.66
4,3,3,0,1,1,1,1,0,1,52.754
1,3,3,0,1,1,1,1,0,1,193.792
2,3,3,0,1,1,1,1,0,1,104.038
3,3,3,0,1,1,1,1,0,1,74.856
4,1,1,0,1,1,1,1,0,0,25.03
1,1,1,0,1,1,1,1,0,0,93.582
2,1,1,0,1,1,1,1,0,0,49.426
3,1,1,0,1,1,1,1,0,0,33.462
4,2,1,0,1,1,1,1,0,0,38.178
1,2,1,0,1,1,1,1,0,0,140.368
2,2,1,0,1,1,1,1,0,0,74.62
3,2,1,0,1,1,1,1,0,0,53.388
4,3,1,0,1,1,1,1,0,0,52.318
1,3,1,0,1,1,1,1,0,0,192.712
2,3,1,0,1,1,1,1,0,0,103.514
3,3,1,0,1,1,1,1,0,0,74.722
4,1,2,0,1,1,1,1,0,0,24.902
1,1,2,0,1,1,1,1,0,0,93.5
2,1,2,0,1,1,1,1,0,0,49.428
3,1,2,0,1,1,1,1,0,0,33.396
4,2,2,0,1,1,1,1,0,0,38.044
1,2,2,0,1,1,1,1,0,0,140.008
2,2,2,0,1,1,1,1,0,0,74.744
3,2,2,0,1,1,1,1,0,0,53.456
4,3,2,0,1,1,1,1,0,0,52.758
1,3,2,0,1,1,1,1,0,0,192.562
2,3,2,0,1,1,1,1,0,0,103.458
3,3,2,0,1,1,1,1,0,0,74.578
4,1,3,0,1,1,1,1,0,0,24.868
1,1,3,0,1,1,1,1,0,0,93.496
2,1,3,0,1,1,1,1,0,0,49.312
3,1,3,0,1,1,1,1,0,0,33.554
4,2,3,0,1,1,1,1,0,0,37.944
1,2,3,0,1,1,1,1,0,0,140.09
2,2,3,0,1,1,1,1,0,0,74.582
3,2,3,0,1,1,1,1,0,0,53.436
4,3,3,0,1,1,1,1,0,0,52.51
1,3,3,0,1,1,1,1,0,0,192.686
2,3,3,0,1,1,1,1,0,0,103.716
3,3,3,0,1,1,1,1,0,0,74.742
4,1,1,0,1,1,1,0,1,1,23.536
1,1,1,0,1,1,1,0,1,1,84.902
2,1,1,0,1,1,1,0,1,1,45.48
3,1,1,0,1,1,1,0,1,1,31.018
4,2,1,0,1,1,1,0,1,1,31.604
1,2,1,0,1,1,1,0,1,1,116.314
2,2,1,0,1,1,1,0,1,1,62.006
3,2,1,0,1,1,1,0,1,1,43.258
4,3,1,0,1,1,1,0,1,1,42.38
1,3,1,0,1,1,1,0,1,1,155.318
2,3,1,0,1,1,1,0,1,1,83.014
3,3,1,0,1,1,1,0,1,1,58.162
4,1,2,0,1,1,1,0,1,1,24.016
1,1,2,0,1,1,1,0,1,1,85.54
2,1,2,0,1,1,1,0,1,1,45.902
3,1,2,0,1,1,1,0,1,1,31.57
4,2,2,0,1,1,1,0,1,1,32.302
1,2,2,0,1,1,1,0,1,1,116.76
2,2,2,0,1,1,1,0,1,1,63.004
3,2,2,0,1,1,1,0,1,1,43.554
4,3,2,0,1,1,1,0,1,1,42.996
1,3,2,0,1,1,1,0,1,1,155.896
2,3,2,0,1,1,1,0,1,1,83.536
3,3,2,0,1,1,1,0,1,1,58.718
4,1,3,0,1,1,1,0,1,1,24.608
1,1,3,0,1,1,1,0,1,1,86.186
2,1,3,0,1,1,1,0,1,1,46.284
3,1,3,0,1,1,1,0,1,1,32.0
4,2,3,0,1,1,1,0,1,1,32.942
1,2,3,0,1,1,1,0,1,1,117.306
2,2,3,0,1,1,1,0,1,1,62.69
3,2,3,0,1,1,1,0,1,1,44.108
4,3,3,0,1,1,1,0,1,1,43.494
1,3,3,0,1,1,1,0,1,1,156.336
2,3,3,0,1,1,1,0,1,1,83.902
3,3,3,0,1,1,1,0,1,1,59.158
4,1,1,0,1,1,1,0,1,0,23.242
1,1,1,0,1,1,1,0,1,0,85.196
2,1,1,0,1,1,1,0,1,0,45.212
3,1,1,0,1,1,1,0,1,0,31.1
4,2,1,0,1,1,1,0,1,0,31.596
1,2,1,0,1,1,1,0,1,0,115.71
2,2,1,0,1,1,1,0,1,0,61.722
3,2,1,0,1,1,1,0,1,0,43.108
4,3,1,0,1,1,1,0,1,0,42.338
1,3,1,0,1,1,1,0,1,0,154.916
2,3,1,0,1,1,1,0,1,0,83.208
3,3,1,0,1,1,1,0,1,0,58.194
4,1,2,0,1,1,1,0,1,0,24.09
1,1,2,0,1,1,1,0,1,0,85.608
2,1,2,0,1,1,1,0,1,0,46.02
3,1,2,0,1,1,1,0,1,0,31.782
4,2,2,0,1,1,1,0,1,0,32.554
1,2,2,0,1,1,1,0,1,0,116.47
2,2,2,0,1,1,1,0,1,0,62.37
3,2,2,0,1,1,1,0,1,0,43.85
4,3,2,0,1,1,1,0,1,0,42.996
1,3,2,0,1,1,1,0,1,0,155.414
2,3,2,0,1,1,1,0,1,0,83.398
3,3,2,0,1,1,1,0,1,0,58.736
4,1,3,0,1,1,1,0,1,0,24.628
1,1,3,0,1,1,1,0,1,0,85.998
2,1,3,0,1,1,1,0,1,0,46.434
3,1,3,0,1,1,1,0,1,0,32.298
4,2,3,0,1,1,1,0,1,0,32.75
1,2,3,0,1,1,1,0,1,0,116.954
2,2,3,0,1,1,1,0,1,0,62.83
3,2,3,0,1,1,1,0,1,0,44.134
4,3,3,0,1,1,1,0,1,0,43.364
1,3,3,0,1,1,1,0,1,0,155.944
2,3,3,0,1,1,1,0,1,0,84.118
3,3,3,0,1,1,1,0,1,0,59.306
4,1,1,0,1,1,1,0,0,1,23.206
1,1,1,0,1,1,1,0,0,1,85.23
2,1,1,0,1,1,1,0,0,1,45.34
3,1,1,0,1,1,1,0,0,1,31.062
4,2,1,0,1,1,1,0,0,1,35.43
1,2,1,0,1,1,1,0,0,1,129.562
2,2,1,0,1,1,1,0,0,1,69.046
3,2,1,0,1,1,1,0,0,1,49.204
4,3,1,0,1,1,1,0,0,1,49.026
1,3,1,0,1,1,1,0,0,1,178.708
2,3,1,0,1,1,1,0,0,1,95.76
3,3,1,0,1,1,1,0,0,1,69.176
4,1,2,0,1,1,1,0,0,1,24.218
1,1,2,0,1,1,1,0,0,1,85.752
2,1,2,0,1,1,1,0,0,1,45.82
3,1,2,0,1,1,1,0,0,1,31.574
4,2,2,0,1,1,1,0,0,1,35.91
1,2,2,0,1,1,1,0,0,1,129.944
2,2,2,0,1,1,1,0,0,1,69.688
3,2,2,0,1,1,1,0,0,1,49.88
4,3,2,0,1,1,1,0,0,1,49.648
1,3,2,0,1,1,1,0,0,1,179.074
2,3,2,0,1,1,1,0,0,1,96.088
3,3,2,0,1,1,1,0,0,1,69.514
4,1,3,0,1,1,1,0,0,1,24.538
1,1,3,0,1,1,1,0,0,1,86.296
2,1,3,0,1,1,1,0,0,1,46.19
3,1,3,0,1,1,1,0,0,1,32.082
4,2,3,0,1,1,1,0,0,1,36.5
1,2,3,0,1,1,1,0,0,1,130.32
2,2,3,0,1,1,1,0,0,1,69.82
3,2,3,0,1,1,1,0,0,1,50.236
4,3,3,0,1,1,1,0,0,1,49.926
1,3,3,0,1,1,1,0,0,1,179.694
2,3,3,0,1,1,1,0,0,1,97.364
3,3,3,0,1,1,1,0,0,1,70.14
4,1,1,0,1,1,1,0,0,0,23.232
1,1,1,0,1,1,1,0,0,0,84.826
2,1,1,0,1,1,1,0,0,0,45.198
3,1,1,0,1,1,1,0,0,0,31.038
4,2,1,0,1,1,1,0,0,0,35.282
1,2,1,0,1,1,1,0,0,0,129.166
2,2,1,0,1,1,1,0,0,0,69.05
3,2,1,0,1,1,1,0,0,0,49.374
4,3,1,0,1,1,1,0,0,0,48.892
1,3,1,0,1,1,1,0,0,0,178.016
2,3,1,0,1,1,1,0,0,0,95.572
3,3,1,0,1,1,1,0,0,0,69.344
4,1,2,0,1,1,1,0,0,0,24.202
1,1,2,0,1,1,1,0,0,0,85.612
2,1,2,0,1,1,1,0,0,0,45.878
3,1,2,0,1,1,1,0,0,0,31.724
4,2,2,0,1,1,1,0,0,0,35.906
1,2,2,0,1,1,1,0,0,0,129.618
2,2,2,0,1,1,1,0,0,0,70.428
3,2,2,0,1,1,1,0,0,0,49.97
4,3,2,0,1,1,1,0,0,0,49.638
1,3,2,0,1,1,1,0,0,0,178.698
2,3,2,0,1,1,1,0,0,0,96.304
3,3,2,0,1,1,1,0,0,0,69.806
4,1,3,0,1,1,1,0,0,0,24.794
1,1,3,0,1,1,1,0,0,0,85.974
2,1,3,0,1,1,1,0,0,0,46.466
3,1,3,0,1,1,1,0,0,0,32.308
4,2,3,0,1,1,1,0,0,0,36.94
1,2,3,0,1,1,1,0,0,0,130.226
2,2,3,0,1,1,1,0,0,0,69.676
3,2,3,0,1,1,1,0,0,0,50.222
4,3,3,0,1,1,1,0,0,0,49.978
1,3,3,0,1,1,1,0,0,0,179.344
2,3,3,0,1,1,1,0,0,0,96.464
3,3,3,0,1,1,1,0,0,0,70.202
4,1,1,0,1,1,0,1,1,1,24.708
1,1,1,0,1,1,0,1,1,1,93.292
2,1,1,0,1,1,0,1,1,1,49.338
3,1,1,0,1,1,0,1,1,1,33.254
4,2,1,0,1,1,0,1,1,1,31.642
1,2,1,0,1,1,0,1,1,1,118.626
2,2,1,0,1,1,0,1,1,1,62.36
3,2,1,0,1,1,0,1,1,1,42.624
4,3,1,0,1,1,0,1,1,1,40.828
1,3,1,0,1,1,0,1,1,1,152.758
2,3,1,0,1,1,0,1,1,1,80.088
3,3,1,0,1,1,0,1,1,1,54.514
4,1,2,0,1,1,0,1,1,1,24.768
1,1,2,0,1,1,0,1,1,1,93.264
2,1,2,0,1,1,0,1,1,1,49.102
3,1,2,0,1,1,0,1,1,1,33.472
4,2,2,0,1,1,0,1,1,1,31.662
1,2,2,0,1,1,0,1,1,1,118.846
2,2,2,0,1,1,0,1,1,1,62.348
3,2,2,0,1,1,0,1,1,1,42.544
4,3,2,0,1,1,0,1,1,1,40.708
1,3,2,0,1,1,0,1,1,1,152.756
2,3,2,0,1,1,0,1,1,1,80.196
3,3,2,0,1,1,0,1,1,1,54.724
4,1,3,0,1,1,0,1,1,1,24.88
1,1,3,0,1,1,0,1,1,1,93.314
2,1,3,0,1,1,0,1,1,1,49.512
3,1,3,0,1,1,0,1,1,1,33.33
4,2,3,0,1,1,0,1,1,1,31.544
1,2,3,0,1,1,0,1,1,1,118.624
2,2,3,0,1,1,0,1,1,1,62.564
3,2,3,0,1,1,0,1,1,1,42.678
4,3,3,0,1,1,0,1,1,1,40.67
1,3,3,0,1,1,0,1,1,1,152.738
2,3,3,0,1,1,0,1,1,1,80.148
3,3,3,0,1,1,0,1,1,1,54.534
4,1,1,0,1,1,0,1,1,0,24.768
1,1,1,0,1,1,0,1,1,0,92.812
2,1,1,0,1,1,0,1,1,0,49.038
3,1,1,0,1,1,0,1,1,0,33.332
4,2,1,0,1,1,0,1,1,0,31.518
1,2,1,0,1,1,0,1,1,0,118.068
2,2,1,0,1,1,0,1,1,0,62.084
3,2,1,0,1,1,0,1,1,0,42.696
4,3,1,0,1,1,0,1,1,0,40.784
1,3,1,0,1,1,0,1,1,0,152.628
2,3,1,0,1,1,0,1,1,0,80.142
3,3,1,0,1,1,0,1,1,0,54.708
4,1,2,0,1,1,0,1,1,0,24.802
1,1,2,0,1,1,0,1,1,0,92.722
2,1,2,0,1,1,0,1,1,0,49.102
3,1,2,0,1,1,0,1,1,0,33.232
4,2,2,0,1,1,0,1,1,0,31.462
1,2,2,0,1,1,0,1,1,0,118.212
2,2,2,0,1,1,0,1,1,0,62.308
3,2,2,0,1,1,0,1,1,0,42.572
4,3,2,0,1,1,0,1,1,0,40.754
1,3,2,0,1,1,0,1,1,0,152.384
2,3,2,0,1,1,0,1,1,0,80.06
3,3,2,0,1,1,0,1,1,0,54.636
4,1,3,0,1,1,0,1,1,0,24.598
1,1,3,0,1,1,0,1,1,0,92.626
2,1,3,0,1,1,0,1,1,0,49.15
3,1,3,0,1,1,0,1,1,0,33.33
4,2,3,0,1,1,0,1,1,0,31.4
1,2,3,0,1,1,0,1,1,0,118.158
2,2,3,0,1,1,0,1,1,0,61.874
3,2,3,0,1,1,0,1,1,0,42.34
4,3,3,0,1,1,0,1,1,0,40.678
1,3,3,0,1,1,0,1,1,0,152.516
2,3,3,0,1,1,0,1,1,0,80.318
3,3,3,0,1,1,0,1,1,0,54.538
4,1,1,0,1,1,0,1,0,1,24.98
1,1,1,0,1,1,0,1,0,1,93.082
2,1,1,0,1,1,0,1,0,1,49.39
3,1,1,0,1,1,0,1,0,1,33.282
4,2,1,0,1,1,0,1,0,1,36.328
1,2,1,0,1,1,0,1,0,1,134.652
2,2,1,0,1,1,0,1,0,1,71.26
3,2,1,0,1,1,0,1,0,1,49.436
4,3,1,0,1,1,0,1,0,1,49.004
1,3,1,0,1,1,0,1,0,1,181.412
2,3,1,0,1,1,0,1,0,1,95.852
3,3,1,0,1,1,0,1,0,1,67.156
4,1,2,0,1,1,0,1,0,1,25.182
1,1,2,0,1,1,0,1,0,1,93.222
2,1,2,0,1,1,0,1,0,1,49.396
3,1,2,0,1,1,0,1,0,1,33.5
4,2,2,0,1,1,0,1,0,1,36.452
1,2,2,0,1,1,0,1,0,1,134.706
2,2,2,0,1,1,0,1,0,1,71.19
3,2,2,0,1,1,0,1,0,1,49.444
4,3,2,0,1,1,0,1,0,1,49.18
1,3,2,0,1,1,0,1,0,1,181.616
2,3,2,0,1,1,0,1,0,1,95.614
3,3,2,0,1,1,0,1,0,1,67.082
4,1,3,0,1,1,0,1,0,1,24.904
1,1,3,0,1,1,0,1,0,1,93.41
2,1,3,0,1,1,0,1,0,1,49.434
3,1,3,0,1,1,0,1,0,1,33.352
4,2,3,0,1,1,0,1,0,1,36.114
1,2,3,0,1,1,0,1,0,1,134.626
2,2,3,0,1,1,0,1,0,1,70.908
3,2,3,0,1,1,0,1,0,1,49.556
4,3,3,0,1,1,0,1,0,1,48.974
1,3,3,0,1,1,0,1,0,1,181.516
2,3,3,0,1,1,0,1,0,1,95.62
3,3,3,0,1,1,0,1,0,1,66.808
4,1,1,0,1,1,0,1,0,0,24.688
1,1,1,0,1,1,0,1,0,0,92.664
2,1,1,0,1,1,0,1,0,0,49.114
3,1,1,0,1,1,0,1,0,0,33.312
4,2,1,0,1,1,0,1,0,0,36.208
1,2,1,0,1,1,0,1,0,0,133.954
2,2,1,0,1,1,0,1,0,0,70.724
3,2,1,0,1,1,0,1,0,0,49.678
4,3,1,0,1,1,0,1,0,0,48.914
1,3,1,0,1,1,0,1,0,0,180.946
2,3,1,0,1,1,0,1,0,0,95.592
3,3,1,0,1,1,0,1,0,0,66.914
4,1,2,0,1,1,0,1,0,0,24.8
1,1,2,0,1,1,0,1,0,0,92.822
2,1,2,0,1,1,0,1,0,0,49.042
3,1,2,0,1,1,0,1,0,0,33.206
4,2,2,0,1,1,0,1,0,0,35.874
1,2,2,0,1,1,0,1,0,0,133.858
2,2,2,0,1,1,0,1,0,0,70.728
3,2,2,0,1,1,0,1,0,0,49.462
4,3,2,0,1,1,0,1,0,0,49.028
1,3,2,0,1,1,0,1,0,0,180.844
2,3,2,0,1,1,0,1,0,0,95.53
3,3,2,0,1,1,0,1,0,0,66.754
4,1,3,0,1,1,0,1,0,0,24.538
1,1,3,0,1,1,0,1,0,0,92.688
2,1,3,0,1,1,0,1,0,0,49.002
3,1,3,0,1,1,0,1,0,0,33.288
4,2,3,0,1,1,0,1,0,0,36.104
1,2,3,0,1,1,0,1,0,0,133.826
2,2,3,0,1,1,0,1,0,0,71.068
3,2,3,0,1,1,0,1,0,0,49.57
4,3,3,0,1,1,0,1,0,0,48.906
1,3,3,0,1,1,0,1,0,0,180.856
2,3,3,0,1,1,0,1,0,0,95.782
3,3,3,0,1,1,0,1,0,0,66.78
4,1,1,0,1,1,0,0,1,1,23.274
1,1,1,0,1,1,0,0,1,1,84.084
2,1,1,0,1,1,0,0,1,1,44.58
3,1,1,0,1,1,0,0,1,1,30.536
4,2,1,0,1,1,0,0,1,1,29.912
1,2,1,0,1,1,0,0,1,1,108.268
2,2,1,0,1,1,0,0,1,1,57.422
3,2,1,0,1,1,0,0,1,1,39.722
4,3,1,0,1,1,0,0,1,1,38.272
1,3,1,0,1,1,0,0,1,1,140.884
2,3,1,0,1,1,0,0,1,1,74.37
3,3,1,0,1,1,0,0,1,1,50.87
4,1,2,0,1,1,0,0,1,1,23.982
1,1,2,0,1,1,0,0,1,1,84.78
2,1,2,0,1,1,0,0,1,1,45.44
3,1,2,0,1,1,0,0,1,1,31.296
4,2,2,0,1,1,0,0,1,1,30.29
1,2,2,0,1,1,0,0,1,1,108.982
2,2,2,0,1,1,0,0,1,1,58.23
3,2,2,0,1,1,0,0,1,1,39.83
4,3,2,0,1,1,0,0,1,1,38.94
1,3,2,0,1,1,0,0,1,1,141.344
2,3,2,0,1,1,0,0,1,1,74.87
3,3,2,0,1,1,0,0,1,1,51.492
4,1,3,0,1,1,0,0,1,1,24.558
1,1,3,0,1,1,0,0,1,1,85.218
2,1,3,0,1,1,0,0,1,1,45.74
3,1,3,0,1,1,0,0,1,1,31.768
4,2,3,0,1,1,0,0,1,1,30.754
1,2,3,0,1,1,0,0,1,1,109.362
2,2,3,0,1,1,0,0,1,1,58.384
3,2,3,0,1,1,0,0,1,1,40.426
4,3,3,0,1,1,0,0,1,1,39.382
1,3,3,0,1,1,0,0,1,1,141.958
2,3,3,0,1,1,0,0,1,1,75.852
3,3,3,0,1,1,0,0,1,1,51.746
4,1,1,0,1,1,0,0,1,0,23.248
1,1,1,0,1,1,0,0,1,0,83.91
2,1,1,0,1,1,0,0,1,0,44.928
3,1,1,0,1,1,0,0,1,0,30.672
4,2,1,0,1,1,0,0,1,0,29.516
1,2,1,0,1,1,0,0,1,0,108.404
2,2,1,0,1,1,0,0,1,0,57.638
3,2,1,0,1,1,0,0,1,0,39.642
4,3,1,0,1,1,0,0,1,0,38.288
1,3,1,0,1,1,0,0,1,0,141.164
2,3,1,0,1,1,0,0,1,0,74.416
3,3,1,0,1,1,0,0,1,0,51.026
4,1,2,0,1,1,0,0,1,0,23.964
1,1,2,0,1,1,0,0,1,0,84.592
2,1,2,0,1,1,0,0,1,0,45.218
3,1,2,0,1,1,0,0,1,0,31.37
4,2,2,0,1,1,0,0,1,0,30.488
1,2,2,0,1,1,0,0,1,0,109.068
2,2,2,0,1,1,0,0,1,0,58.376
3,2,2,0,1,1,0,0,1,0,40.216
4,3,2,0,1,1,0,0,1,0,39.128
1,3,2,0,1,1,0,0,1,0,141.682
2,3,2,0,1,1,0,0,1,0,74.952
3,3,2,0,1,1,0,0,1,0,51.746
4,1,3,0,1,1,0,0,1,0,24.542
1,1,3,0,1,1,0,0,1,0,85.314
2,1,3,0,1,1,0,0,1,0,45.83
3,1,3,0,1,1,0,0,1,0,32.034
4,2,3,0,1,1,0,0,1,0,30.968
1,2,3,0,1,1,0,0,1,0,109.628
2,2,3,0,1,1,0,0,1,0,58.482
3,2,3,0,1,1,0,0,1,0,40.458
4,3,3,0,1,1,0,0,1,0,39.568
1,3,3,0,1,1,0,0,1,0,142.316
2,3,3,0,1,1,0,0,1,0,75.624
3,3,3,0,1,1,0,0,1,0,51.992
4,1,1,0,1,1,0,0,0,1,23.328
1,1,1,0,1,1,0,0,0,1,83.978
2,1,1,0,1,1,0,0,0,1,44.832
3,1,1,0,1,1,0,0,0,1,31.01
4,2,1,0,1,1,0,0,0,1,33.15
1,2,1,0,1,1,0,0,0,1,121.206
2,2,1,0,1,1,0,0,0,1,64.528
3,2,1,0,1,1,0,0,0,1,44.916
4,3,1,0,1,1,0,0,0,1,44.928
1,3,1,0,1,1,0,0,0,1,163.584
2,3,1,0,1,1,0,0,0,1,86.516
3,3,1,0,1,1,0,0,0,1,60.3
4,1,2,0,1,1,0,0,0,1,24.014
1,1,2,0,1,1,0,0,0,1,84.658
2,1,2,0,1,1,0,0,0,1,45.278
3,1,2,0,1,1,0,0,0,1,31.178
4,2,2,0,1,1,0,0,0,1,33.85
1,2,2,0,1,1,0,0,0,1,121.946
2,2,2,0,1,1,0,0,0,1,65.054
3,2,2,0,1,1,0,0,0,1,45.342
4,3,2,0,1,1,0,0,0,1,45.406
1,3,2,0,1,1,0,0,0,1,164.022
2,3,2,0,1,1,0,0,0,1,87.13
3,3,2,0,1,1,0,0,0,1,61.064
4,1,3,0,1,1,0,0,0,1,24.682
1,1,3,0,1,1,0,0,0,1,85.054
2,1,3,0,1,1,0,0,0,1,45.996
3,1,3,0,1,1,0,0,0,1,31.704
4,2,3,0,1,1,0,0,0,1,34.234
1,2,3,0,1,1,0,0,0,1,122.42
2,2,3,0,1,1,0,0,0,1,65.308
3,2,3,0,1,1,0,0,0,1,45.978
4,3,3,0,1,1,0,0,0,1,45.884
1,3,3,0,1,1,0,0,0,1,164.596
2,3,3,0,1,1,0,0,0,1,87.614
3,3,3,0,1,1,0,0,0,1,61.424
4,1,1,0,1,1,0,0,0,0,23.266
1,1,1,0,1,1,0,0,0,0,83.994
2,1,1,0,1,1,0,0,0,0,44.58
3,1,1,0,1,1,0,0,0,0,30.642
4,2,1,0,1,1,0,0,0,0,33.598
1,2,1,0,1,1,0,0,0,0,121.358
2,2,1,0,1,1,0,0,0,0,64.254
3,2,1,0,1,1,0,0,0,0,45.002
4,3,1,0,1,1,0,0,0,0,45.066
1,3,1,0,1,1,0,0,0,0,164.016
2,3,1,0,1,1,0,0,0,0,86.796
3,3,1,0,1,1,0,0,0,0,60.72
4,1,2,0,1,1,0,0,0,0,24.032
1,1,2,0,1,1,0,0,0,0,84.66
2,1,2,0,1,1,0,0,0,0,45.188
3,1,2,0,1,1,0,0,0,0,31.482
4,2,2,0,1,1,0,0,0,0,34.0
1,2,2,0,1,1,0,0,0,0,122.012
2,2,2,0,1,1,0,0,0,0,65.444
3,2,2,0,1,1,0,0,0,0,45.754
4,3,2,0,1,1,0,0,0,0,45.566
1,3,2,0,1,1,0,0,0,0,164.458
2,3,2,0,1,1,0,0,0,0,87.352
3,3,2,0,1,1,0,0,0,0,61.168
4,1,3,0,1,1,0,0,0,0,24.888
1,1,3,0,1,1,0,0,0,0,85.168
2,1,3,0,1,1,0,0,0,0,46.034
3,1,3,0,1,1,0,0,0,0,31.978
4,2,3,0,1,1,0,0,0,0,34.49
1,2,3,0,1,1,0,0,0,0,122.334
2,2,3,0,1,1,0,0,0,0,65.33
3,2,3,0,1,1,0,0,0,0,46.332
4,3,3,0,1,1,0,0,0,0,46.1
1,3,3,0,1,1,0,0,0,0,165.164
2,3,3,0,1,1,0,0,0,0,88.004
3,3,3,0,1,1,0,0,0,0,61.996
4,1,1,0,1,0,1,1,1,1,25.272
1,1,1,0,1,0,1,1,1,1,94.024
2,1,1,0,1,0,1,1,1,1,49.826
3,1,1,0,1,0,1,1,1,1,33.696
4,2,1,0,1,0,1,1,1,1,33.652
1,2,1,0,1,0,1,1,1,1,124.938
2,2,1,0,1,0,1,1,1,1,66.174
3,2,1,0,1,0,1,1,1,1,45.788
4,3,1,0,1,0,1,1,1,1,44.608
1,3,1,0,1,0,1,1,1,1,164.73
2,3,1,0,1,0,1,1,1,1,87.584
3,3,1,0,1,0,1,1,1,1,61.378
4,1,2,0,1,0,1,1,1,1,25.31
1,1,2,0,1,0,1,1,1,1,93.962
2,1,2,0,1,0,1,1,1,1,49.78
3,1,2,0,1,0,1,1,1,1,33.76
4,2,2,0,1,0,1,1,1,1,33.622
