ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,performance
0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,70667.2
0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,70084.0
0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,70737.0
0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,64824.6
0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,64909.2
0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,71485.0
0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,71636.0
0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,65550.8
0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,72299.0
0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,65615.2
0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,72357.8
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,58576.4
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,58714.6
0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,61926.4
0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,61925.8
0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,62536.0
0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,63434.8
0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,62807.4
0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,63701.2
0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,62709.2
0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,62739.6
0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,64245.6
0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,64298.6
0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,62878.6
0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,64665.0
0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,63347.0
0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,64725.8
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,61604.0
0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,61914.0
0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,64658.8
0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,64641.0
0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,65338.4
0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,66169.8
0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,65466.2
0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,65801.8
0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,65462.8
0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,65723.6
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,66992.8
0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,66674.2
0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,66166.8
0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,67419.4
0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,66215.4
0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,67368.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,58720.8
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,58673.4
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,61844.6
0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,62099.4
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,62760.6
0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,63420.4
0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,62887.0
0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,63487.2
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,61732.6
0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,61907.6
0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,65495.8
0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,65590.2
0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,64701.4
0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,66076.8
0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,64711.8
0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,66320.0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,62483.6
0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,62623.8
0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,63181.0
0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,63202.8
0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,65305.2
0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,65869.2
0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,65487.6
0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,65871.0
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,63878.6
0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,63960.2
0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,66613.6
0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,66621.4
0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,64800.8
0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,67339.4
0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,64707.0
0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,67794.6
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,65355.0
0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,65218.8
0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,68389.8
0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,68550.2
0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,69141.4
0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,70048.4
0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,69331.6
0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,69922.0
0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,69273.2
0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,69282.0
0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,70430.4
0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,70735.8
0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,69637.4
0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,71352.0
0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,70048.4
0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,71625.2
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,65283.4
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,65722.2
0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,68495.0
0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,68555.8
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,69186.6
0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,69865.0
0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,69444.0
0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,69886.0
0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,69552.2
0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,69246.8
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,70736.0
0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,70713.4
0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,69907.4
0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,71594.0
0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,69994.8
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,71457.0
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,68294.8
0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,68083.8
0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,71226.0
0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,71262.8
0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,71893.0
0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,72740.4
0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,72130.2
0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,72760.0
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,68063.4
0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,68333.0
0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,72072.2
0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,72335.0
0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,71098.4
0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,72868.4
0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,71407.8
0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,72903.4
0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,72153.2
0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,72041.4
0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,72566.6
0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,72499.8
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,72086.8
0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,72562.8
0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,72105.4
0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,72655.6
0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,73716.4
0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,73471.2
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,73378.4
0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,73618.0
0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,74647.8
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,74200.6
0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,74157.6
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,74392.8
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56277.8
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,56378.8
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,56553.6
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,56916.0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,57484.8
0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,58085.6
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,57878.0
0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,58246.4
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,57596.4
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,57921.0
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,59559.8
0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,59776.4
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,58918.4
0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,60409.8
0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,59183.8
0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,59917.2
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,56865.2
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,57331.2
0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,59128.4
0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,59321.4
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,59590.8
0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,60250.0
0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,59646.6
0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,60091.6
0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,59901.4
0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,60144.0
0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,60876.2
0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,61091.8
0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,60518.2
0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,61696.4
0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,60841.6
0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,61540.0
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,59751.8
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,59925.4
0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,62390.2
0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,62421.4
0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,63307.2
0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,63827.6
0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,63180.8
0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,64026.0
0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,62264.8
0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,62801.0
0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,65790.0
0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,65920.0
0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,64841.4
0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,66434.2
0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,64936.6
0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,66427.0
0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,63237.6
0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,63227.0
0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,63551.8
0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,63745.2
0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,65566.8
0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,66224.0
0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,65773.6
0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,66463.6
0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,64342.8
0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,64252.2
0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,67023.2
0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,67047.4
0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,65033.4
0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,67678.4
0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,65092.4
0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,67785.6
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,56465.6
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,56333.2
0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,59104.4
0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,59029.2
0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,59811.2
0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,60295.2
0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,59910.4
0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,60449.6
0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,59497.8
0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,59635.4
0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,60802.2
0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,61087.2
0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,60104.2
0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,61411.8
0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,60184.8
0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,61512.0
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,61985.8
0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,62095.0
0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,64564.2
0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,64649.8
0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,65411.2
0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,65666.2
0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,65370.8
0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,65956.8
0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,65670.4
0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,65569.6
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,66637.2
0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,66748.8
0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,66078.2
0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,67373.0
0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,66170.2
0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,67395.0
0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,58926.2
0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,59040.2
0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,61407.8
0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,61517.6
0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,62304.8
0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,62915.8
0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,62257.2
0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,62924.0
0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,64526.2
0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,64632.8
0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,67998.4
0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,68101.4
0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,67134.6
0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,68578.8
0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,67133.8
0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,68722.8
0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,61952.0
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,62116.4
0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,62491.8
0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,62485.0
0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,67795.0
0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,68234.0
0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,68021.6
0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,68390.6
0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,63348.8
0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,63356.8
0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,69298.6
0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,69261.4
0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,63856.0
0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,69928.0
0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,64078.4
0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,69868.0
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,59524.0
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,59596.0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,63121.0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,63449.4
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,63925.2
0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,64471.0
0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,64046.8
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,64650.8
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,63646.6
0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,63810.0
0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,64944.6
0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,65057.2
0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,64164.0
0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,65686.0
0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,64240.0
0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,65702.6
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,62882.8
0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,62954.0
0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,65949.2
0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,65904.6
0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,66523.6
0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,67292.8
0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,66682.6
0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,67082.6
0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,66769.8
0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,66768.4
0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,67854.4
0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,68000.8
0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,67378.2
0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,68619.0
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,67411.6
0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,68650.8
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,61632.0
0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,61806.2
0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,64850.6
0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,65060.8
0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,65853.2
0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,66384.6
0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,65964.2
0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,66510.2
0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,64745.2
0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,64951.8
0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,68504.6
0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,68637.8
0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,67788.2
0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,69211.4
0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,67762.6
0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,69396.8
0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,65940.2
0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,65582.4
0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,66141.6
0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,66214.6
0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,68331.2
0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,68973.2
0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,68417.0
0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,68742.0
0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,67029.0
0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,67186.2
0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,69966.2
0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,69819.0
0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,67657.8
0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,70566.4
0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,67786.8
0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,70514.6
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,66011.8
0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,66042.6
0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,69470.4
0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,69524.2
0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,70190.4
0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,71140.4
0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,70310.8
0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,70952.8
0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,70377.2
0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,70224.4
0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,71499.8
0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,71774.8
0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,70701.8
0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,72372.8
0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,70847.8
0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,72380.8
0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,68325.8
0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,68363.6
0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,71421.0
0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,71624.2
0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,72119.0
0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,72815.6
0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,72328.0
0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,72664.8
0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,72441.0
0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,72247.4
0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,73525.8
0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,73765.2
0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,72986.8
0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,74374.4
0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,73120.0
0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,74746.0
0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,69139.0
0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,69287.0
0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,72272.2
0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,72205.6
0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,73225.0
0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,73912.6
0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,73172.6
0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,74124.0
0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,71055.4
0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,71423.2
0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,75396.2
0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,75074.8
